1540,"[' ', 'visualisation', 'data', 'analytic', 'specialist']"
1541,"[' ', 'visualisation', 'data', 'analytic', 'specialist']"
1542,"[' ', 'visualisation', 'data', 'analytic', 'specialist']"
1543,"[' ', 'business', 'intelligence', 'manager']"
1544,"[' ', 'principal', 'bi', 'solution', 'designer', 'architect']"
1545,"[' ', 'senior', 'datum', 'consultant']"
1546,"[' ', 'data', 'analyst']"
1547,"[' ', 'technical', 'architect', 'technology', 'architect', 'technical', 'consultant']"
1548,"[' ', 'post', 'doctoral', 'research', 'fellow', 'life', 'science']"
1549,"[' ', 'organisational', 'change', 'manager', 'end', 'user', 'project']"
1551,"[' ', 'sale', ' ', 'account', 'management', ' ', 'lead', 'software', 'start']"
1552,"[' ', 'technical', 'architect', 'spark', 'etl', ' ', 'datavault']"
1553,"[' ', 'strategic', 'analyst']"
1554,"[' ', 'data', 'visualisation', 'specialist', 'datorama']"
1556,"[' ', 'principal', 'software', 'architect', 'c']"
1558,"[' ', 'data', 'analyst']"
1559,"[' ', 'business', 'analyst']"
1562,"[' ', 'data', 'engineer']"
1563,"[' ', 'mtwo', 'solution', 'consultant']"
1564,"[' ', 'mtwo', 'solution', 'consultant']"
1565,"[' ', 'senior', 'bi', 'developer', 'msbi', 'azure']"
1566,"[' ', 'credit', 'risk', 'analyst', ' ', 'sa', 'sql', 'r']"
1567,"[' ', 'full', 'stack', 'developer', 'java']"
1568,"[' ', 'superannuation', 'administrator', 'client', 'report', ' ', 'scheme', 'administration']"
1569,"[' ', 'transaction', 'service', 'analyst']"
1570,"[' ', 'front', 'end', 'developer', 'vuejs']"
1571,"[' ', 'senior', 'datum', 'engineer']"
1573,"[' ', 'data', 'scientist']"
1574,"[' ', 'nodejs', 'engineer']"
1575,"[' ', 'informatica', 'developer']"
1576,"[' ', 'solution', 'architect']"
1577,"[' ', 'strategic', 'engagement', 'manager', ' ', 'technical', 'pre', 'sale', ' ', 'bdm']"
1581,"[' ', 'information', 'security', 'consultant']"
1582,"[' ', 'application', 'support', 'analyst']"
1583,"[' ', 'office', 'coordinator']"
1584,"[' ', 'customer', 'success', 'manager']"
1585,"[' ', 'devop', 'engineer']"
1586,"[' ', 'business', 'development', 'manager']"
1587,"[' ', 'business', 'analyst', 'api']"
1588,"[' ', 'account', 'manager', 'fmcg', 'client']"
1590,"[' ', 'business', 'intelligence', 'developer', 'azure']"
1591,"[' ', 'financial', 'planning', ' ', 'analysis', 'lead']"
1593,"[' ', 'business', 'development', 'manager', 'saa']"
1594,"[' ', 'technical', 'ba']"
1595,"[' ', 'data', 'modeller']"
1597,"[' ', 'director', 'datum']"
1598,"[' ', 'scrum', 'master', 'energy', 'want']"
1599,"[' ', 'receptionist', ' ', 'office', 'coordinator']"
1600,"[' ', 'devop', 'engineer', 'tech', 'start', 'rapid', 'growth', 'sydney', 'cbd', 'great', ' ', 'free', 'lunch']"
1601,"[' ', 'product', 'manager']"
1602,"[' ', 'automation', 'test', 'lead']"
1603,"[' ', 'business', 'domain', 'architect']"
1604,"[' ', 'senior', 'digital', 'analyst']"
1605,"[' ', 'microsoft', 'bi', ' ', 'dw', 'consultant', 'lead', 'sydney']"
1608,"[' ', '-PRON-', 'solution', 'consultant']"
1609,"[' ', 'crm', 'consultant']"
1610,"[' ', 'junior', 'ui', 'ux', 'designer']"
1614,"[' ', 'mtwo', 'solution', 'consultant']"
1616,"[' ', 'senior', 'solution', 'architect', 'cyber', 'security']"
1617,"[' ', 'senior', 'solution', 'architect', 'digital']"
1618,"[' ', 'senior', 'solution', 'architect', 'digital']"
1619,"[' ', 'senior', 'solution', 'architect', 'digital']"
1620,"[' ', 'visualisation', 'reporting', 'analyst']"
1621,"[' ', 'software', 'engineer', 'consulting']"
1622,"[' ', 'superannuation', 'administrator', 'client', 'report', ' ', 'scheme', 'administration']"
1623,"[' ', 'manager', 'integration', 'service']"
1624,"[' ', 'commercial', 'analyst']"
1625,"[' ', 'digital', 'marketing', 'campaign', 'analyst', 'sql', 'adobe', 'analytic']"
1627,"[' ', 'senior', 'soc', 'engineer']"
1628,"[' ', 'bi', 'specialist']"
1629,"[' ', 'senior', 'oracle', 'developer']"
1630,"[' ', 'senior', 'software', 'engineer']"
1631,"[' ', 'qlik', 'analytic', 'reporting', 'specialist']"
1632,"[' ', 'database', 'engineer']"
1634,"[' ', 'manager', 'risk', 'compliance', 'strategic', 'enterprise', 'risk', 'management']"
1635,"[' ', 'commercial', 'finance', 'manager']"
1636,"[' ', 'commercial', 'finance', 'manager']"
1637,"[' ', 'senior', 'analyst', 'regulatory', 'reporting']"
1638,"[' ', 'senior', 'analyst', 'regulatory', 'reporting']"
1639,"[' ', 'e', 'commerce', 'consultant', 'cloud']"
1640,"[' ', 'group', 'fpa', 'manager']"
1641,"[' ', 'senior', 'golang', 'engineer']"
1642,"[' ', 'finance', 'editor']"
1643,"[' ', 'business', 'analyst']"
1645,"[' ', 'infrastructure', ' ', 'workplace', 'technology', 'manager']"
1646,"[' ', 'data', 'scientist', 'sponsorship', 'available']"
1647,"[' ', 'data', 'scientist']"
1648,"[' ', 'data', 'analyst', 'scientist']"
1649,"[' ', 'data', 'science', 'management', 'consultant']"
1650,"[' ', 'data', 'scientist', 'greenfield']"
1651,"[' ', 'data', 'science', 'manager']"
1652,"[' ', 'data', 'science', 'delivery', 'lead']"
1653,"[' ', 'statistical', 'data', 'analyst', '  ', 'lead']"
1654,"[' ', 'senior', 'datum', 'science', 'executive']"
1655,"[' ', 'data', 'science', 'leader']"
1656,"[' ', 'data', 'scientist', 'consultancy', 'experience']"
1657,"[' ', 'senior', 'data', 'scientist']"
1658,"[' ', 'statistician', 'datum', 'scientist', 'analytic', 'machine', 'learn', 'datum', 'scientist', 'math']"
1659,"[' ', 'data', 'scientist']"
1660,"[' ', 'senior', 'business', 'intelligence', 'consultant']"
1661,"[' ', 'data', 'analyst']"
1662,"[' ', 'devop', 'engineer']"
1663,"[' ', 'data', 'scientist']"
1664,"[' ', 'recruitment', 'consultant', 'data', 'analytic', 'datum', 'engineering']"
1665,"[' ', 'data', 'manager']"
1666,"[' ', 'data', 'visualisation', 'lead']"
1667,"[' ', 'data', 'manager']"
1668,"[' ', 'data', 'analyst']"
1669,"[' ', 'data', 'analyst', 'big', 'datum', 'project']"
1670,"[' ', 'data', 'scientist']"
1671,"[' ', 'data', 'platform', 'engineer', ' ', '-PRON-', 'tech', 'startup', ' ', 'sydney', 'cbd']"
1672,"[' ', 'key', 'account', 'mgr']"
1673,"[' ', 'data', 'scientist']"
1674,"[' ', 'snr', 'software', 'development', 'analyst']"
1675,"[' ', 'data', 'scientist']"
1676,"[' ', 'data', 'scientist', 'sydney']"
1677,"[' ', 'data', 'scientist', 'sydney']"
1678,"[' ', 'data', 'scientist']"
1679,"[' ', 'clinical', 'research', 'associate']"
1680,"[' ', 'clinical', 'research', 'associate']"
1681,"[' ', 'clinical', 'research', 'associate']"
1682,"[' ', 'junior', 'datum', 'scientist', 'credit', 'risk', 'experience', 'need']"
1683,"[' ', 'clinical', 'data', 'manager']"
1684,"[' ', 'sr', 'biostatistician']"
1685,"[' ', 'sr', 'stat', 'programmer']"
1686,"[' ', 'mgr', 'flexible', 'resourcing']"
1687,"[' ', 'clinical', 'trial', 'assistant']"
1688,"[' ', 'director', 'pharmacokinetic']"
1689,"[' ', 'product', 'owner', '–', 'data', 'ecosystem', 'adoption']"
1690,"[' ', 'sr', 'consultant']"
1691,"[' ', 'business', 'analyst']"
1692,"[' ', 'marketing', 'science', 'senior', 'specialist']"
1693,"[' ', 'data', 'scientist']"
1694,"[' ', 'ap', '  ', 'el', 'data', 'scientist']"
1695,"[' ', 'big', 'datum', 'engineer', 'x']"
1696,"[' ', 'senior', 'front', 'end', 'developer', 'reactjs']"
1697,"[' ', 'reg', ' ', 'start', 'spec']"
1698,"[' ', 'data', 'scientist']"
1699,"[' ', 'data', 'analyst', 'sydney']"
1700,"[' ', 'data', 'analyst', 'sydney']"
1701,"[' ', 'data', 'scientist']"
1702,"[' ', 'data', 'scientist']"
1703,"[' ', 'data', 'scientist']"
1704,"[' ', 'datum', 'engineer', 'cloud']"
1705,"[' ', 'software', 'engineer', 'machine', 'learning']"
1706,"[' ', 'head', 'architecture']"
1707,"[' ', 'data', 'scientist', 'high', 'education']"
1708,"[' ', 'lecturer', 'computing']"
1709,"[' ', 'lecturer', 'computing']"
1710,"[' ', 'lecturer', 'computing']"
1711,"[' ', 'lecturer', 'computing']"
1712,"[' ', 'lecturer', 'computing']"
1713,"[' ', 'lecturer', 'computing']"
1714,"[' ', 'data', 'scientist']"
1715,"[' ', 'pricing', 'datum', 'scientist', 'low', 'north', 'shore']"
1716,"[' ', 'data', 'scientist']"
1717,"[' ', 'data', 'scientist']"
1718,"[' ', 'customer', 'datum', 'analytic', 'consultant']"
1719,"[' ', 'data', 'scientist']"
1720,"[' ', 'data', 'scientist', 'open', 'work', 'brisbane']"
1721,"[' ', 'data', 'scientist', 'open', 'work', 'brisbane']"
1722,"[' ', 'data', 'scientist']"
1723,"[' ', 'manager', 'treasury', 'business', 'management']"
1724,"[' ', 'manager', 'treasury', 'business', 'management']"
1725,"[' ', 'data', 'analyst', '  ', 'datum', 'scientist']"
1726,"[' ', 'sr', 'machine', 'learn', 'engineer']"
1727,"[' ', 'intermediate', 'datum', 'scientist']"
1728,"[' ', 'full', 'stack', 'developer']"
1729,"[' ', 'digital', 'analytic', 'manager']"
1730,"[' ', 'data', 'administrator', '  ', 'datum', 'engineer']"
1731,"[' ', 'datum', 'solution', 'architect']"
1732,"[' ', 'big', 'datum', 'engineer']"
1733,"[' ', 'recruitment', 'consultant']"
1734,"[' ', 'datum', 'developer', 'datum', 'architect', 'data', 'analyst', 'big', 'datum']"
1735,"[' ', 'x', 'report', 'analyst', ' ', 'month', 'contract']"
1736,"[' ', 'data', 'generalist', 'consultant']"
1737,"[' ', 'senior', 'data', 'scientist']"
1738,"[' ', 'assistant', 'digital', 'marketing', 'manager', '  ', 'campaign', 'manager', 'datum', 'drive', 'marketing']"
1739,"[' ', 'datum', 'integration', 'developer', 'etl', ' ', 'p']"
1740,"[' ', 'digital', 'datum', 'scientist', 'marketing', 'fundraising', 'division', 'lead', 'nfp']"
1741,"[' ', 'lead', 'datum', 'engineer', 'aws']"
1742,"[' ', 'senior', 'software', 'developer']"
1743,"[' ', 'credit', 'risk', 'analyst']"
1744,"[' ', 'datum', 'commercialisation', 'engineer']"
1745,"[' ', 'polyglot', 'software', 'engineer', ' ', 'c', ' ', 'python', ' ', 'java']"
1746,"[' ', 'campaign', 'datum', 'analyst', 'marketing', 'analytic', 'retail', 'industry']"
1747,"[' ', 'business', 'development', ' ', 'software', 'retail']"
1748,"[' ', 'data', 'scientist']"
1749,"[' ', 'campaign', 'datum', 'analyst', 'marketing', 'analytic', 'retail', 'industry']"
1750,"[' ', 'big', 'datum', 'engineer', 'contract', 'sydney', ' ', 'month', 'contract', 'excellent', 'rate']"
1751,"[' ', 'policy', 'project', 'officer']"
1752,"[' ', 'bi', 'developer', 'ssrs', 'ssis', 'azure']"
1753,"[' ', 'ai', 'product', 'manager', 'perm', 'role', 'competitive', 'pay']"
1754,"[' ', 'insight', 'analyst']"
1755,"[' ', 'data', 'scientist']"
1756,"[' ', 'clinical', 'research', 'associate']"
1757,"[' ', 'data', 'scientist']"
1758,"[' ', 'head', 'datum', 'crm', 'strategy', 'sydney']"
1759,"[' ', 'account', 'manager', ' ', 'software', 'retail']"
1760,"[' ', 'social', 'medium', 'content', 'advisor']"
1761,"[' ', 'social', 'medium', 'content', 'advisor']"
1762,"[' ', 'junior', 'digital', 'marketing', 'analyst', 'urgent']"
1763,"[' ', 'data', 'engineer', 'gcp', 'aws']"
1764,"[' ', 'data', 'engineer', 'gcp', 'aws']"
1765,"[' ', 'information', 'security', 'consultant', 'api']"
1766,"[' ', 'ios', 'developer']"
1767,"[' ', 'finance', 'transformation', 'consultant']"
1768,"[' ', 'data', 'analyst', 'wealth', 'management']"
1769,"[' ', 'data', 'analyst', ' ', 'data', 'scientist']"
1770,"[' ', 'analytic', 'actuarial', 'consulting']"
1771,"[' ', 'solution', 'specialist']"
1772,"[' ', 'customer', 'insight', 'analyst']"
1773,"[' ', 'crikey', 'journalist']"
1774,"[' ', 'analyst', 'senior', 'analyst', 'assistant', 'director']"
1775,"[' ', 'senior', 'data', 'scientist']"
1776,"[' ', 'azure', 'system', 'architect']"
1777,"[' ', 'research', 'specialist']"
1778,"[' ', 'cloud', 'datum', 'engineer']"
1779,"[' ', 'microsoft', 'azure', 'senior', 'manage', 'consultant']"
1780,"[' ', 'information', 'architect']"
1781,"[' ', 'python', 'developer']"
1782,"[' ', 'data', 'scientist']"
1783,"[' ', 'dxc', 'technology', 'graduate', 'program', ' ', 'claim', 'consultant']"
1784,"[' ', 'senior', 'investment', 'risk', 'analyst']"
1785,"[' ', 'lecturer', 'computer', 'science', '-PRON-']"
1786,"[' ', 'lecturer', 'computer', 'science', '-PRON-']"
1787,"[' ', 'data', 'analyst', 'financial', 'service']"
1788,"[' ', 'pre', 'sale', 'engineer']"
1789,"[' ', 'dxc', 'technology', 'graduate', 'program', ' ', 'business', 'analyst']"
1790,"[' ', 'dxc', 'technology', 'graduate', 'program', ' ', 'business', 'analyst']"
1791,"[' ', 'simulation', 'modelling', 'consultant']"
1792,"[' ', 'dxc', 'technology', 'graduate', 'program', ' ', 'technical', 'consultant']"
1793,"[' ', 'dxc', 'technology', 'graduate', 'program', ' ', 'technical', 'consultant']"
1794,"[' ', 'dxc', 'technology', 'graduate', 'program', ' ', 'technical', 'consultant']"
1795,"[' ', 'dxc', 'technology', 'graduate', 'program', ' ', 'technical', 'consultant']"
1796,"[' ', 'dxc', 'technology', 'graduate', 'program', ' ', 'technical', 'consultant']"
1797,"[' ', 'account', 'coordinator']"
1798,"[' ', 'data', 'manager']"
1799,"[' ', 'research', 'development', 'officer']"
1800,"[' ', 'research', 'development', 'officer']"
1801,"[' ', 'research', 'development', 'officer']"
1802,"[' ', 'research', 'development', 'officer']"
1803,"[' ', 'australian', 'national', 'audit', 'office', ' ', 'graduate', 'program']"
1804,"[' ', 'australian', 'national', 'audit', 'office', ' ', 'graduate', 'program']"
1805,"[' ', 'australian', 'national', 'audit', 'office', ' ', 'graduate', 'program']"
1806,"[' ', 'australian', 'national', 'audit', 'office', ' ', 'graduate', 'program']"
1807,"[' ', 'australian', 'national', 'audit', 'office', ' ', 'graduate', 'program']"
1808,"[' ', 'australian', 'national', 'audit', 'office', ' ', 'graduate', 'program']"
1809,"[' ', 'data', 'scientist']"
1810,"[' ', 'datum', 'integration', 'developer', 'etl', ' ', 'p']"
1811,"[' ', 'data', 'scientist']"
1812,"[' ', 'lead', 'model', 'analyst', 'rail', 'transport', '  ', 'customer', 'modelling']"
1813,"[' ', 'client', 'service', 'coordinator']"
1814,"[' ', 'big', 'datum', 'engineer']"
1815,"[' ', 'data', 'scientist']"
1816,"[' ', 'data', 'scientist']"
1817,"[' ', 'data', 'warehouse', 'architect']"
1818,"[' ', 'linux', 'administrator']"
1819,"[' ', 'linux', 'administrator']"
1820,"[' ', 'database', 'datum', 'integration', 'developer']"
1821,"[' ', 'senior', 'analyst', 'investment', 'datum', ' ', 'analytic']"
1822,"[' ', 'data', 'engineer']"
1823,"[' ', 'data', 'modeller']"
1824,"[' ', 'lidar', 'technologist']"
1825,"[' ', 'developer', '-PRON-', 'bank', 'china', 'sydney', 'cbd']"
1826,"[' ', 'associate', 'director']"
1827,"[' ', 'data', 'analyst']"
1828,"[' ', 'project', 'coordinator']"
1829,"[' ', 'software', 'developer', 'scala', 'java']"
1830,"[' ', 'senior', 'system', 'engineer', '–', 'identity', ' ', 'access', 'management']"
1831,"[' ', 'data', 'engineer']"
1832,"[' ', 'data', 'engineer']"
1833,"[' ', 'automation', 'analyst']"
1834,"[' ', 'social', 'medium', 'manager']"
1835,"[' ', 'datum', 'assistant']"
1836,"[' ', 'datum', 'assistant']"
1837,"[' ', 'digital', 'insight', 'analyst']"
1838,"[' ', 'datum', 'architect', 'healthcare', 'industry']"
1839,"[' ', 'chief', 'technology', 'officer']"
1840,"[' ', 'senior', 'front', 'end', 'developer', 'react']"
1841,"[' ', 'business', 'intelligence', 'specialist', 'x']"
1842,"[' ', 'business', 'intelligence', 'specialist', 'x']"
1843,"[' ', 'crm', 'coordinator']"
1844,"[' ', 'etl', 'bi', 'developer', 'full', 'stack', 'java', 'skill', 'ai', 'product', 'sydney', 'cbd']"
1845,"[' ', 'digital', 'manager', '–', 'growth', ' ', 'personalisation']"
1846,"[' ', 'data', 'intelligence', 'lead', 'analyst']"
1847,"[' ', 'research', 'fellow', 'computational', 'genomic', ' ', 'stat']"
1848,"[' ', 'senior', 'manager', 'stress', 'testing']"
1849,"[' ', 'senior', 'project', 'manager', '–', 'supply', 'chain', 'warehouse', 'technology']"
1850,"[' ', 'senior', 'datum', 'engineer']"
1851,"[' ', 'datum', 'engineer', 'big', 'datum']"
1852,"[' ', 'etl', 'bi', 'developer', 'full', 'stack', 'java', 'skill', 'ai', 'product', 'sydney', 'cbd']"
1853,"[' ', 'senior', 'security', 'architect']"
1854,"[' ', 'senior', 'software', 'engineer']"
1855,"[' ', 'senior', 'software', 'engineer']"
1856,"[' ', 'senior', 'product', 'manager', 'card']"
1857,"[' ', 'senior', 'product', 'manager', 'card']"
1858,"[' ', 'ux', 'ui', 'designer']"
1859,"[' ', 'java', 'developer']"
1860,"[' ', 'data', 'scientist']"
1861,"[' ', 'lecturer', '  ', 'senior', 'lecturer', 'extend', 'reality']"
1862,"[' ', 'data', 'intelligence', 'lead', 'analyst']"
1863,"[' ', 'associate', 'lecturer', 'bioscience']"
1864,"[' ', 'associate', 'lecturer', 'bioscience']"
1865,"[' ', 'digital', 'analyst', '–', 'adobe', 'google']"
1866,"[' ', 'bi', 'developer']"
1867,"[' ', 'research', 'fellow']"
1868,"[' ', 'research', 'fellow']"
1869,"[' ', 'data', 'engineer']"
1870,"[' ', 'occupational', 'hygienist']"
1871,"[' ', 'infrastructure', 'engineer']"
1872,"[' ', 'software', 'engineer', 'vv', 'contract']"
1873,"[' ', 'data', 'modeller']"
1874,"[' ', 'senior', 'technical', 'recruiter']"
1875,"[' ', 'insight', 'analyst', '–', 'online', 'video', 'streaming']"
1876,"[' ', 'data', 'engineer']"
1877,"[' ', 'business', 'datum', 'manager', 'business']"
1878,"[' ', 'etl', 'bi', 'developer', 'full', 'stack', 'java', 'skill', 'ai', 'product', 'sydney', 'cbd']"
1879,"[' ', 'data', 'engineer']"
1880,"[' ', 'data', 'engineer']"
1881,"[' ', 'senior', 'software', 'engineer']"
1882,"[' ', 'project', 'manager']"
1883,"[' ', 'microsoft', 'datum', 'engineer']"
1884,"[' ', 'surveyor', 'site', 'base']"
1885,"[' ', 'senior', 'engineer']"
1886,"[' ', 'datum', 'visualisation', 'specialist']"
1887,"[' ', 'cloud', 'architect']"
1888,"[' ', 'cloud', 'architect', 'canberra', 'base']"
1889,"[' ', 'cloud', 'architect', 'canberra', 'base']"
1890,"[' ', 'cloud', 'architect', 'canberra', 'base']"
1891,"[' ', 'digital', 'content', 'strategy', 'manager']"
1892,"[' ', 'insight', 'analyst', 'fuel']"
1893,"[' ', 'senior', 'research', 'fellow']"
1894,"[' ', 'senior', 'research', 'fellow']"
1895,"[' ', 'data', 'standard', 'specialist']"
1896,"[' ', '-PRON-', '  ', 'tech', 'recruitment', 'consultant', 'resourcer', ' ', 'candidate', 'manager', 'want']"
1897,"[' ', 'recruitment', 'consultant', 'trainee', 'scientific', 'field']"
1898,"[' ', 'recruitment', 'consultant', 'trainee', 'scientific', 'field']"
1899,"[' ', 'technical', 'sale', 'support', 'specialist', 'scientific', 'equipment']"
1900,"[' ', 'data', 'consultant']"
1901,"[' ', 'service', ' ', 'technical', 'support', 'engineer']"
1902,"[' ', 'technical', 'lead', 'datum', 'warehouse']"
1903,"[' ', 'iot', 'developer']"
1904,"[' ', 'scientist', 'remote', 'sensing']"
1905,"[' ', 'datum', 'engineering', 'manager']"
1906,"[' ', 'big', 'datum', 'solution', 'architect']"
1907,"[' ', 'data', 'governance', 'manager']"
1908,"[' ', 'data', 'governance', 'manager']"
1909,"[' ', 'director', 'statistical', 'consulting', 'unit']"
1910,"[' ', 'director', 'statistical', 'consulting', 'unit']"
1911,"[' ', 'data', 'governance', 'manager']"
1912,"[' ', 'data', 'governance', 'manager']"
1913,"[' ', 'data', 'governance', 'manager']"
1914,"[' ', 'data', 'analyst']"
1915,"[' ', 'technical', 'sale', 'representative', 'reflex', 'equipment']"
1916,"[' ', 'senior', 'datum', 'centre', 'cloud', 'solution', 'architect']"
1917,"[' ', 'business', 'intelligence', 'developer']"
1918,"[' ', 'cloud', 'security', 'principal']"
1919,"[' ', 'technical', 'lead', 'datum', 'warehouse']"
1920,"[' ', 'bi', 'consultant', 'msbi', ' ', 'month', 'contract']"
1921,"[' ', 'senior', 'analyst', 'programmer']"
1922,"[' ', 'training', 'manager']"
1923,"[' ', 'senior', 'commercial', 'insight', 'analyst']"
1924,"[' ', 'senior', 'support', 'developer']"
1925,"[' ', 'data', 'migration', 'analyst', 'project']"
1926,"[' ', 'data', 'migration', 'analyst', 'project']"
1927,"[' ', 'software', 'engineer']"
1928,"[' ', 'software', 'engineer']"
1929,"[' ', 'consult', 'analytic', 'senior', 'manager', 'director']"
1930,"[' ', 'wildlife', 'biologist']"
1931,"[' ', 'senior', 'tableau', 'analyst']"
1932,"[' ', 'net', 'developer']"
1933,"[' ', 'senior', 'bi', 'consultant', 'msbi']"
1934,"[' ', 'laboratory', 'technician', '  ', 'junior', 'technical', 'service']"
1935,"[' ', 'software', 'engineer']"
1936,"[' ', 'senior', 'devop', 'engineer']"
1937,"[' ', 'data', 'manager']"
1938,"[' ', 'senior', 'analyst']"
1939,"[' ', 'senior', 'analyst']"
1940,"[' ', 'mid', 'graphic', 'designer']"
1941,"[' ', 'associate', 'account', 'manager', 'sydney', 'cbd', 'base']"
1942,"[' ', 'associate', 'account', 'manager', 'canberra', 'base']"
1943,"[' ', 'postdoctoral', 'fellow', 'integrated', 'computational', 'material', 'engineering']"
1944,"[' ', 'digital', 'strategist']"
1945,"[' ', 'data', 'engineer']"
1946,"[' ', 'analytic', 'executive']"
1947,"[' ', 'research', 'assistant']"
1948,"[' ', 'developer', '-PRON-', 'bank', 'china', 'sydney', 'cbd']"
1949,"[' ', 'analytic', 'assistant']"
1950,"[' ', 'extragalactic', 'science', 'curtin', 'institute', 'radio', 'astronomy', 'cira']"
1951,"[' ', 'extragalactic', 'science', 'curtin', 'institute', 'radio', 'astronomy', 'cira']"
1952,"[' ', 'manager', 'system', 'intelligence', 'analytic']"
1953,"[' ', 'computerised', 'system', 'validation', 'consultant', 'senior', 'consultant']"
1954,"[' ', 'digital', 'marketing', '  ', 'pay', 'search', ' ', 'content', 'specialist']"
1955,"[' ', 'dynamic', 'crm', '   ', 'developer']"
1956,"[' ', 'section', 'leader', 'mineral', 'system']"
1957,"[' ', 'technical', 'business', 'analyst']"
1958,"[' ', 'solution', 'architect']"
1959,"[' ', 'data', 'engineer']"
1960,"[' ', 'project', 'manager']"
1961,"[' ', 'project', 'engineer']"
1962,"[' ', 'processing', 'geophysicist']"
1963,"[' ', 'asset', 'information', 'officer']"
1964,"[' ', 'asset', 'information', 'officer']"
1965,"[' ', 'cloud', 'service', 'engineer']"
1966,"[' ', 'bi', 'analytic', 'manager']"
1967,"[' ', 'junior', 'bi', 'consultant']"
1968,"[' ', 'datum', ' ', 'bi', 'lead']"
1969,"[' ', 'reseach', 'assistant']"
1970,"[' ', 'graduate', 'engineer', 'acoustic']"
1971,"[' ', 'data', 'engineer']"
1972,"[' ', 'bi', 'developer', '  ', 'datum', 'engineer', 'mth', 'fix', 'term']"
1973,"[' ', 'statistical', 'consultant']"
1974,"[' ', 'statistical', 'consultant']"
1975,"[' ', 'senior', 'full', 'stack', 'developer']"
1976,"[' ', 'front', 'end', 'developer']"
1977,"['  ', 'x', 'aps', 'data', 'analyst', 'sql']"
1978,"[' ', 'senior', 'analyst', 'fraud', 'aml', 'sa']"
1979,"[' ', 'devop', 'engineer', 'aws']"
1980,"[' ', 'senior', 'datum', 'manager']"
1981,"[' ', 'business', 'analyst']"
1982,"[' ', 'life', 'actuary', ' ', 'brisbane']"
1983,"[' ', 'infrastructure', 'datum', 'centre', 'engineer']"
1984,"[' ', 'digital', ' ', 'marketing', 'manager', 'growth', 'hacker', 'mindset']"
1985,"[' ', 'data', 'integration', 'consultant', 'dell', 'boomi', 'expert']"
1986,"[' ', 'net', 'developer']"
1987,"[' ', 'senior', 'development', 'engineer']"
1988,"[' ', 'service', ' ', 'technical', 'support', 'engineer']"
1989,"[' ', 'intake', 'worker', 'family', 'therapy', 'program']"
1990,"[' ', 'senior', 'environmental', 'consultant']"
1991,"[' ', 'project', 'exploration', 'geologist']"
1992,"[' ', 'design', 'researcher']"
1993,"[' ', 'group', 'datum', ' ', 'analytic', 'manager']"
1994,"[' ', 'research', 'assistant']"
1995,"[' ', 'senior', '  ', 'software', 'development', 'analyst']"
1996,"[' ', 'data', 'entry', 'operator']"
1997,"[' ', 'research', 'software', 'engineer', 'web', ' ', 'cloud']"
1998,"[' ', 'research', 'software', 'engineer', 'web', ' ', 'cloud']"
1999,"[' ', 'research', 'officer', 'ap']"
2000,"[' ', 'exploration', 'geologist']"
2001,"[' ', 'part', 'time', 'business', 'government', 'affair', 'research', 'analyst']"
2002,"[' ', 'financial', 'analyst', 'excel', 'specialist']"
2003,"[' ', 'executive', 'officer']"
2004,"[' ', 'analytic', 'manager']"
2005,"[' ', '-PRON-', 'business', 'analyst']"
2006,"[' ', 'software', 'developer']"
2007,"[' ', 'senior', 'sa', 'developer']"
2008,"[' ', 'environmental', 'consultant']"
2009,"[' ', 'graduate', ' ', '-PRON-', 'ready', 'unleash', '-PRON-', 'brilliance']"
2010,"[' ', 'resource', 'recovery', 'education', 'officer']"
2011,"[' ', 'resource', 'recovery', 'education', 'officer']"
2012,"[' ', 'converse', 'marketing', 'manager', 'australia', 'nz']"
2013,"[' ', 'teacher']"
2014,"[' ', 'net', 'developer']"
2015,"[' ', 'bi', 'consultant', 'msbi', ' ', 'month', 'contract']"
2016,"[' ', 'electrical', 'automation', ' ', '-PRON-', 'technician']"
2017,"[' ', 'manager', 'ediscovery', 'forensic']"
2018,"[' ', 'data', 'analyst']"
2019,"[' ', 'environmental', 'scientist', '  ', 'engineer']"
2020,"[' ', 'hospital', 'specialist', 'representative', 'nsw', 'south', 'p', 'time']"
2021,"[' ', 'datum', 'analytic', 'developer']"
2022,"[' ', 'etl', 'developer']"
2023,"[' ', 'regulatory', 'affair', 'manager']"
2024,"[' ', 'education', 'sale', 'consultant']"
2025,"[' ', 'r', 'programmer']"
2026,"[' ', 'scientist', 'gmp', 'stability']"
2027,"[' ', 'data', 'manager', 'financial', 'service', 'financial', 'advice', 'datum', 'system']"
2028,"[' ', 'senior', 'quantitative', 'developer', 'investment', 'solution', ' ', 'month', 'contract']"
2029,"[' ', 'home', 'care', 'coordinator']"
2030,"[' ', 'chemistry', 'analyst']"
2031,"[' ', 'data', 'engineer']"
2032,"[' ', 'data', 'engineer']"
2033,"[' ', 'senior', 'bi', 'consultant', 'msbi']"
2034,"[' ', 'research', 'scientist', 'blockchain', 'software', 'architecture']"
2035,"[' ', 'horticulturalist']"
2036,"[' ', 'technical', 'system', 'engineer']"
2037,"[' ', 'system', 'analyst', ' ', 'application', 'support', 'analyst']"
2038,"[' ', 'jsa', 'graduate', 'teacher']"
2039,"[' ', 'informix', 'dba', ' ', 'sql', 'server', 'admin', 'sydney']"
